Year,Emissions.HFC134a eq Emissions,Ozone Forcing.Montreal gases equivalent effective stratospheric chlorine,Minor GHGs Forcing.Montreal Gases Effective Radiative Forcing,Emissions.CO Emissions,Emissions.Total NOx Emissions,Emissions.Total SO2 Emissions,Emissions.VOC Emissions,N2O Forcing.Atmos N2O exogenous,CH4 Forcing.Atmos CH4 exogenous,CO2 Forcing.Atmos CO2 exogenous
1937,2.6650713101946515,374.7704869614297,0.0019225734610724813,550.6109419060176,31.4518479578782,46.39105112796913,95.84567433043011,286.9510447184245,1106.3199869791667,309.7639745076497
1938,3.0848451847280196,378.7424558161889,0.0021641472000166325,535.4268484555511,30.00000650910028,43.01883965710126,93.2370606174549,287.19104258219403,1110.6307983398438,310.2939758300781
1939,3.5319236302869395,382.755635542081,0.0024281879339903205,554.5379171230255,31.64022958212725,45.9488545379652,97.34535423251212,287.38704681396484,1116.909678141276,310.8509750366211
1940,3.8987231727838765,387.48419695833115,0.002738442845675165,550.4654056455058,32.71883330406874,50.23977106039386,96.49612886832482,287.6190414428711,1120.1201782226562,311.35697682698566
1941,4.468960409890045,393.49476248696385,0.0031205466253962848,552.9500650768001,33.48198015439874,52.14654754131045,97.09407345232208,287.86404673258465,1123.2405090332031,311.8109741210937
1942,5.5260309757759964,400.4651216085688,0.0035840166003112575,560.1841861089208,33.980486342872055,53.32090163909221,98.65719695401302,288.13805389404297,1128.1901550292969,312.17197672526044
1943,6.941954958495258,408.6874555185933,0.0041308855837529,561.0185502959332,34.96119084124996,54.13624125624317,99.4863464447604,288.7810287475586,1132.66015625,312.3899790445964
1944,7.141584314478596,416.71575469446725,0.0047110656446727826,569.4275578497453,36.03881655583992,53.073505040535714,102.00830515112276,289.0000508626302,1136.2700602213542,312.41297149658203
1945,5.294745783898361,423.5040802408238,0.005398898061292975,562.3881403027648,35.50969960167764,46.7569020311827,102.38686289278726,289.22704060872394,1139.32036336263,312.38497670491535
1946,4.216100289926143,430.01689480063203,0.006223498111994036,555.2899629515077,35.50602086858594,46.202503687994174,102.65818348678006,289.42704518636066,1143.6604919433594,312.38997141520184
1947,4.78460261448562,437.0341604834248,0.007099167629877285,563.4037753734774,37.73867603450445,51.876230112361256,104.1573676076626,289.5110448201497,1149.6402994791667,312.48597208658856
1948,5.382329756580519,444.92858716840834,0.008024635413048542,586.5360800457117,40.05786821748217,54.2400156975523,108.09641738801687,289.5560531616211,1155.6301676432292,312.5209681193034
1949,5.558610769821168,452.99933689861325,0.008976219831812005,588.4410386834926,38.96806771197776,52.31608637500197,109.1544257771438,289.5980504353841,1160.3499450683594,312.63197072347003
