Year,Emissions.HFC134a eq Emissions,Ozone Forcing.Montreal gases equivalent effective stratospheric chlorine,Minor GHGs Forcing.Montreal Gases Effective Radiative Forcing,Emissions.Total CH4 Emissions,Emissions.CO Emissions,Emissions.Total N2O Emissions,Emissions.Total NOx Emissions,Emissions.Total SO2 Emissions,Emissions.VOC Emissions,CO2 Forcing.Atmos CO2 exogenous
2219,218.74058570497687,145.2579148941059,0.029704645390089417,80.12219719295979,234.46219475716927,7165.221617449559,22.679919000524507,2.7334131233379857,43.98638097412564,401.9909998575847
2220,217.81639615359032,142.43812521425684,0.02937638302296078,79.76864134665799,233.46376002071327,7155.206525948367,22.524036246826046,2.6885649335426383,43.83244252603002,401.9199981689453
2221,216.89114534628843,139.6259800423012,0.029051342365170714,79.41508550035618,232.4653252842573,7145.191434447175,22.368153493127583,2.643716743747291,43.678504077934406,401.8479970296224
2222,215.96482996716622,136.82136420268833,0.02872948576509917,79.06152965405437,231.46689054780128,7135.176342945984,22.21227073942913,2.5988685539519434,43.52456562983878,401.7759958902995
2223,215.03744678531584,134.02416455083244,0.02841077606842564,78.70797380775257,230.46845581134528,7125.1612514447925,22.056387985730662,2.5540203641565955,43.37062718174317,401.7039972941081
2224,214.1089926523048,131.2342699313702,0.028095176610449874,78.35441796145076,229.4700210748893,7115.146159943601,21.90050523203221,2.509172174361248,43.21668873364755,401.6320037841797
2225,213.17946449975892,128.4515711374032,0.027782651208554488,78.00086211514895,228.4715863384333,7105.13106844241,21.744622478333746,2.4643239845659006,43.06275028555193,401.55899810791016
2226,212.24885933700506,125.67596087069907,0.027473164154806124,77.64730626884715,227.4731516019773,7095.115976941218,21.58873972463528,2.419475794770553,42.90881183745631,401.4860026041667
2227,211.31717424878826,122.90733370282634,0.027166680208692215,77.29375042254534,226.4747168655213,7085.100885440026,21.43285697093682,2.3746276049752058,42.7548733893607,401.4129918416341
2228,210.38440639307333,120.14558603719642,0.026863164589990177,76.94019457624354,225.4762821290653,7075.085793938834,21.27697421723836,2.329779415179858,42.60093494126508,401.33999888102215
