,ECS,TCR,OHC,temperature 2003-2022,ERFaer,CO2 concentration
13137,2.928568303228684,2.0526172392350497,557.1676609410001,1.0831234965157333,-0.9988764154445999,418.217017225
23442,3.65106253821369,2.2062191551810493,594.8911923229999,0.9619047710246417,-1.2221170991088,419.304631655
27039,2.519339482474684,1.4599401768443876,569.206750253,0.8337608868609963,-1.0608853932358,417.052627234
20862,4.66731661184445,2.013691308851976,675.0114669579999,1.1193570444169156,-0.9810985039128,416.464732508
23372,2.0429108439372428,1.56275771736965,485.12562432600004,0.8639086589399568,-0.53156199480152,415.520537785
24449,2.126619461152286,1.6147093808623674,426.76481857600004,0.8554770556447402,-0.6412906337111,416.489627737
1838,4.884449699181191,1.8834743439822783,625.414776172,1.1369723578558437,-0.9263852599189999,418.280205106
5339,3.127453862936183,1.595309722812575,676.6635195060001,1.2057105568177886,-0.6172849945312,418.74379358
20399,3.2989452326045976,1.740402609618478,621.807608824,0.9795401460695294,-1.58756248621836,416.146839738
9928,1.7428356170504002,1.364949184125801,336.85569994099995,1.2377009543337512,-0.8423683149588,418.048209712
769,2.430698652073552,1.6535088984796036,504.94397403400006,1.0835682605915724,-0.7873701106354001,416.436020432
16063,2.667140719458968,1.8296891172092011,377.361333526,1.106183532449076,-1.1530183510116,417.674699363
7496,2.0254200748947992,1.4059935451859962,472.051128675,1.0389544097672032,-0.8673899805759001,417.121886947
14909,2.33177411190583,1.56791899111631,320.3582044623,1.055150854645671,-1.4242430743431,417.911251012
4626,3.8082901991534928,1.8403748264109885,689.170725341,1.2002786116660722,-0.9212953692471,415.525402986
13902,2.3036157748597472,1.5545406683786411,416.033042624,0.9975027964799995,-1.0841984276443999,415.761731901
22391,2.9891397898789167,2.0761584391677097,580.880196512,1.1536307071390712,-0.47128115462349995,418.003372232
3803,4.121488322387084,2.413532592923936,441.827884599,1.1940474182580894,-1.0314908345094,416.327859028
29746,2.314338884603952,1.8322382062212417,369.40051367099994,0.9083045368277486,-0.8840222970488999,418.071088591
24021,3.530885993423515,2.015301530827403,369.341444434,1.1514995367780956,-1.2181731540717,418.304993348
23971,2.4270150525514684,1.7028133748808838,615.3852907290001,0.9747370197793871,-0.26106285369330995,416.311052716
122,2.9706817591174173,2.2449782775299165,390.28854351999996,1.1788732073394304,-0.8676801196291999,415.956969161
26195,2.4171409869940077,1.6733595246722026,487.5206345445,1.1117573299179653,-1.3900914858970401,418.142537422
23329,2.918120704328291,1.965699890788076,644.079802126,1.0477436679085481,-0.5689229892609999,417.570694406
17433,2.178579421533611,1.7481799616866402,355.41236135700007,0.9114670924922206,-0.8913357734369101,418.026976587
2644,2.9661963359917776,1.7930451731319634,495.472470112,1.0952162726626797,-1.0579159506273,417.8955389
4540,2.5400474478234947,1.9428938389461208,418.733186014,1.1383269548737387,-0.48284601502704005,418.813257552
8193,2.1645690026297784,1.6886391879238525,461.3362147710001,0.9986246161601653,-0.7714920630349,417.961408939
26981,3.884902612373072,1.8678291260308335,724.3743345209998,1.0868165860379808,-0.9356044391089,417.932282636
3736,2.209461750065081,1.6312976843978104,398.69552859,1.0197462962008896,-1.0896159353455999,418.458893945
25680,1.98696760798422,1.5019722010201864,586.383016196,1.065543365550884,-1.0396218565419,416.591512074
3951,1.9180242729788004,1.7143111169647511,336.43538811100007,0.8363751459532799,-0.38927923302911993,416.032209571
18611,3.107196297484085,1.7664632860060616,603.304201636,1.1426209301046533,-1.0361587840809299,415.651069734
16788,3.408648138364204,2.1751934665263897,430.545906023,1.1528726468710178,-0.8072381739026002,416.24507041
20383,2.5861091804271816,1.6258232007057605,540.565861083,1.0817028576584813,-0.4561888344836001,416.446428135
6833,4.561065775150896,2.181256752615636,488.8503296723,1.1748432454668725,-1.2321264949912,416.144449093
9875,3.952297783527019,2.123583065238281,568.287707925,1.1291491809450764,-1.1078919248712398,417.861608527
10357,2.3240696406761794,2.0091062418396253,381.243950199,1.1872350185980896,-0.7335174723182001,418.647676394
3616,2.0662335824559555,1.3061613924726845,555.3325570780001,1.1030090678127251,-0.6529563941036001,415.260234859
11528,2.501835927493509,1.7347395406039832,577.728926215,1.0480669812042342,-0.5881360416789,416.317921965
25561,4.6220625446657575,2.3274236948521594,654.1027505779999,1.1526883116165079,-0.9585228218324999,416.062403832
22301,2.9580196432361983,2.251831776748543,455.930345829,1.0877324785174578,-1.1328967940279897,415.734834887
23631,2.379413676604523,1.6532414784220788,529.502391795,0.9531983809323648,-0.7427411736027,417.891691329
20168,1.7851019086414612,1.5607741457721114,329.66669599700003,0.8084145618992178,-0.5019179858081999,418.955173234
5893,2.17396020112438,1.726509013663909,628.095879203,1.0959951025687007,-0.4366467911724,417.864156005
6113,2.586745909858313,1.8080885775000293,606.79371099,1.1201344837862859,-0.07287085644483901,417.927943449
3886,2.715151797848552,2.0474651852727184,415.248209369,1.1253707279228289,-0.5769519082010001,415.860938146
22389,1.587438859160646,1.2207773295372375,543.296174123,1.1509322046485901,-0.48382248881886997,418.528843265
8790,2.678751205102321,1.7212192082987572,561.0520663259999,1.1372284212242885,-1.1102088224591498,415.901032331
2572,1.6733508446390557,1.2579420336192246,439.151135741,1.0634658612982857,-0.7940478720190001,415.800348704
373,2.189045831391057,1.608976209228817,379.50096335699993,0.8645222423691399,-0.5870766105138199,418.035801733
23616,4.017889938226902,1.8089549371189564,472.271527439,1.0697678388152823,-1.2799636026202998,417.955367974
12295,1.5747227550202323,1.2513008843031743,388.711138471,1.1042531084504692,-0.7633348127933,417.939241545
7090,4.316178857459345,1.8281886362659892,741.3028390300001,1.1050585112217801,-0.4546507304164,415.771878171
23417,3.149433303282528,1.72534965677473,559.213418628,1.0398786268715745,-0.82300492551,415.935485136
23073,3.007012412716405,1.4987299315493403,589.2883178740001,1.1061222824658958,-1.3405779712463999,417.94433665
11843,2.11682327631047,1.6970643439925577,338.302755907,0.964890388254964,-0.43295062849189997,418.555619276
27792,2.3219757118586486,1.8176799486789077,314.152612801,1.0460150941796806,-0.7064083894397999,418.482036045
8741,3.2260337391456866,2.018574501016848,575.537979119,0.8917447375787312,-0.7551857601576,415.555356174
27079,4.464373947750795,2.283966209331128,422.608913619,1.0731570473437237,-0.9095812359647,418.370222491
12439,2.508956484724645,1.6829085457810262,605.645189066,1.0301722843337813,-0.62636452758606,418.53133011
16766,2.5470616821271226,1.812267732409057,560.0261200409999,0.9594199423074525,-0.8884482257794,415.688694157
