,wood_harvest_area
1579.0,15.32498499751091
1580.0,15.314584255218506
1581.0,15.30607745051384
1582.0,15.295328348875046
1583.0,15.279579877853394
1584.0,15.275337487459183
1585.0,15.266281217336655
1586.0,15.258301049470901
1587.0,15.250847190618515
1588.0,15.244490623474121
1589.0,15.233887165784836
1590.0,15.232310116291046
1591.0,15.225669592618942
1592.0,15.233139008283615
1593.0,15.23504289984703
1594.0,15.239419311285019
1595.0,15.246928304433823
1596.0,15.254546493291855
1597.0,15.272352516651154
1598.0,15.287768840789795
1599.0,15.31288194656372
1600.0,15.323364183306694
1601.0,15.324769333004951
1602.0,15.330996200442314
1603.0,15.333008289337158
1604.0,15.334390372037888
1605.0,15.338775724172592
1606.0,15.337933868169785
1607.0,15.33919906616211
1608.0,15.34945897758007
1609.0,15.35341826081276
1610.0,15.35790728032589
1611.0,15.362357586622238
1612.0,15.366980016231537
1613.0,15.371976613998413
1614.0,15.370395630598068
1615.0,15.378884702920914
1616.0,15.38797441124916
1617.0,15.393882259726524
1618.0,15.395511329174042
1619.0,15.40281854569912
1620.0,15.413604587316513
1621.0,15.416956052184105
1622.0,15.42486721277237
1623.0,15.431497529149055
1624.0,15.442902758717537
1625.0,15.448300242424011
1626.0,15.459481805562973
1627.0,15.468111291527748
1628.0,15.477093920111656
1629.0,15.482892453670502
1630.0,15.490148767828941
1631.0,15.503360211849213
1632.0,15.512569934129715
1633.0,15.525041058659554
1634.0,15.536190539598465
1635.0,15.549850270152092
1636.0,15.558301538228989
1637.0,15.573515072464943
1638.0,15.587544023990631
1639.0,15.597856476902962
1640.0,15.615095347166061
1641.0,15.62542849779129
1642.0,15.641388103365898
1643.0,15.660585820674896
1644.0,15.677045822143555
1645.0,15.694242283701897
1646.0,15.712365612387657
1647.0,15.728652849793434
1648.0,15.741728514432907
1649.0,15.772429317235947
1650.0,15.78855910897255
1651.0,15.802365779876709
1652.0,15.813032299280167
1653.0,15.825664013624191
1654.0,15.85046336054802
1655.0,15.868096232414246
1656.0,15.896927535533905
1657.0,15.923455357551575
1658.0,15.96224257349968
1659.0,16.004838675260544
1660.0,16.057124257087708
1661.0,16.122602880001068
1662.0,16.207768082618713
1663.0,16.325860887765884
1664.0,16.504855394363403
1665.0,16.59744045138359
1666.0,16.629681795835495
1667.0,16.661697059869766
1668.0,16.693600118160248
1669.0,16.732146084308624
1670.0,16.773657470941544
1671.0,16.816744029521942
1672.0,16.86468368768692
1673.0,16.916537165641785
1674.0,16.975460559129715
1675.0,17.027282625436783
1676.0,17.096608877182007
1677.0,17.1766140460968
1678.0,17.257086515426636
1679.0,17.346029609441757
1680.0,17.44499409198761
1681.0,17.55609467625618
1682.0,17.670568078756332
1683.0,17.826035618782043
1684.0,17.986319333314896
1685.0,18.19210523366928
1686.0,18.433417469263077
1687.0,18.733387112617493
1688.0,19.136126965284348
1689.0,19.668240934610367
1690.0,19.918273746967316
1691.0,20.02188804745674
1692.0,20.112067192792892
1693.0,20.22940969467163
1694.0,20.3432879447937
1695.0,20.459234982728958
1696.0,20.598454773426056
1697.0,20.73919105529785
1698.0,20.888415187597275
1699.0,21.05842113494873
1700.0,21.062545746564865
1701.0,21.327203035354614
1702.0,21.60457730293274
1703.0,21.935825377702713
1704.0,22.294750839471817
1705.0,22.717762053012848
1706.0,23.193958431482315
1707.0,23.726114004850388
1708.0,24.388359040021896
1709.0,25.166844099760056
1710.0,25.337750285863876
1711.0,25.402647972106934
1712.0,25.47400388121605
1713.0,25.53618025779724
1714.0,25.601564049720764
1715.0,25.679359585046768
1716.0,25.7522089779377
1717.0,25.833672642707825
1718.0,25.927220731973648
1719.0,26.027417600154877
1720.0,26.21295392513275
1721.0,26.342292606830597
1722.0,26.485067188739777
1723.0,26.634139478206635
1724.0,26.830990612506866
1725.0,27.043774485588074
1726.0,27.30271428823471
1727.0,27.642940998077393
1728.0,28.100935965776443
1729.0,28.740518987178802
1730.0,29.679128617048264
1731.0,30.74981251358986
1732.0,31.07960483431816
1733.0,31.195171624422073
1734.0,31.30514407157898
1735.0,31.418990522623062
1736.0,31.534980833530426
1737.0,31.650303959846497
1738.0,31.766114562749863
1739.0,31.889805763959885
1740.0,31.939465135335922
1741.0,32.064125061035156
1742.0,32.149982422590256
1743.0,32.24640193581581
1744.0,32.34222090244293
1745.0,32.43946748971939
1746.0,32.538491040468216
1747.0,32.63911384344101
1748.0,32.740138709545135
1749.0,32.84834885597229
1750.0,33.04107677936554
1751.0,33.08493709564209
1752.0,33.129493057727814
1753.0,33.17756927013397
1754.0,33.225750625133514
1755.0,33.27214699983597
1756.0,33.318911492824554
1757.0,33.3808473944664
1758.0,33.42371666431427
1759.0,33.47458839416504
1760.0,33.48861503601074
1761.0,33.5468031167984
1762.0,33.614470422267914
1763.0,33.68178629875183
1764.0,33.74817633628845
1765.0,33.814260214567184
1766.0,33.88548344373703
1767.0,33.96189719438553
1768.0,34.03531205654144
1769.0,34.11810714006424
1770.0,34.050355315208435
1771.0,34.142835199832916
1772.0,34.230969697237015
1773.0,34.32818824052811
1774.0,34.4360291659832
1775.0,34.54531854391098
1776.0,34.68054389953613
1777.0,34.824635088443756
1778.0,34.993567407131195
1779.0,35.19472101330757
1780.0,35.67807000875473
1781.0,35.997923254966736
1782.0,36.401476085186005
1783.0,36.95721706748009
1784.0,37.81239265203476
1785.0,39.35848590731621
1786.0,42.8506264090538
1787.0,45.774378061294556
1788.0,45.839140087366104
1789.0,46.63075187802315
1790.0,47.25430643558502
1791.0,47.37851059436798
1792.0,47.509837716817856
1793.0,47.640828013420105
1794.0,47.77129602432251
1795.0,47.9041066467762
1796.0,48.031348288059235
1797.0,48.168902814388275
1798.0,48.31207123398781
1799.0,48.46081733703613
1800.0,48.00549629330635
1801.0,48.085446774959564
1802.0,48.16013613343239
1803.0,48.236061096191406
1804.0,48.31477853655815
1805.0,48.397762686014175
1806.0,48.49248710274696
1807.0,48.591308146715164
1808.0,48.71161988377571
1809.0,48.83775183558464
1810.0,49.14377906918526
1811.0,49.098935067653656
1812.0,49.08558312058449
1813.0,49.13041812181473
1814.0,49.26188063621521
1815.0,49.52787384390831
1816.0,50.01607045531273
1817.0,50.61096814274788
1818.0,50.30389258265495
1819.0,49.95997533202171
1820.0,49.563197910785675
1821.0,49.36464127898216
1822.0,49.15412464737892
1823.0,48.94811388850212
1824.0,48.75158032774925
1825.0,48.55908581614494
1826.0,48.36737221479416
1827.0,48.18100252747536
1828.0,48.003318160772324
1829.0,47.84323912858963
1830.0,47.63512361049652
1831.0,47.344926714897156
1832.0,47.01969999074936
1833.0,46.69388470053673
1834.0,46.36773896217346
1835.0,46.041508346796036
1836.0,45.714996695518494
1837.0,45.385040283203125
1838.0,45.060571372509
1839.0,44.732741832733154
1840.0,44.71185863018036
1841.0,44.629079192876816
1842.0,44.53928032517433
1843.0,44.46074816584587
1844.0,44.39482602477074
1845.0,44.34369856119156
1846.0,44.310500144958496
1847.0,44.298737555742264
1848.0,44.31390759348869
1849.0,44.36316451430321
1850.0,44.59233871102333
1851.0,44.897306352853775
1852.0,45.194769471883774
1853.0,45.50384321808815
1854.0,45.824439615011215
1855.0,46.161247581243515
1856.0,46.53482407331467
1857.0,46.87921994924545
1858.0,47.13801991939545
1859.0,47.35832005739212
1860.0,47.651486933231354
1861.0,47.709936529397964
1862.0,47.73471659421921
1863.0,47.73855251073837
1864.0,47.720159232616425
1865.0,47.6574547290802
1866.0,47.42786484956741
1867.0,47.04927161335945
1868.0,46.55684348940849
1869.0,45.988203555345535
1870.0,45.153780937194824
1871.0,44.65888595581055
1872.0,44.18155673146248
1873.0,43.740688383579254
1874.0,43.32913315296173
1875.0,42.94093516469002
1876.0,42.55908480286598
1877.0,42.169779151678085
1878.0,41.776370376348495
1879.0,41.38520568609238
1880.0,40.95147821307182
1881.0,40.723628014326096
1882.0,40.45251417160034
1883.0,40.13066774606705
1884.0,39.67474481463432
1885.0,39.1102189719677
1886.0,38.47727566957474
1887.0,37.80187809467316
1888.0,37.10431528091431
1889.0,36.40488025546074
1890.0,35.72713828086853
1891.0,35.15578833222389
1892.0,34.59397220611572
1893.0,34.10039955377579
1894.0,33.675716549158096
1895.0,33.31935667991638
1896.0,33.03126034140587
1897.0,32.81199735403061
1898.0,32.664249539375305
1899.0,32.5931912958622
1900.0,32.561255395412445
1901.0,33.02347186207771
1902.0,33.37234604358673
1903.0,33.93848955631256
1904.0,33.91419154405594
1905.0,33.68208983540535
1906.0,33.460605412721634
1907.0,33.255881518125534
1908.0,33.06946387887001
1909.0,32.90268757939339
1910.0,33.2362340092659
1911.0,33.44764295220375
1912.0,33.6369471848011
1913.0,33.80479443073273
1914.0,33.76858988404274
1915.0,33.45450350642204
1916.0,32.946236193180084
