,forest,non-forest,grass,cropland,degraded
2059.0,3817.0044000000003,4586.353800000001,2893.2009000000003,1589.15733125,107.3392125
2060.0,3818.4122,4590.6831999999995,2883.8392000000003,1592.4164500000002,107.7047125
2061.0,3818.1928000000003,4593.465,2876.0104,1597.4953687500001,107.891975
2062.0,3817.8992,4596.3212,2868.1816000000003,1602.57430625,108.0792375
2063.0,3817.5466,4599.2364,2860.35295,1607.6532562500001,108.2665125
2064.0,3817.1714,4602.1741999999995,2852.52405,1612.732225,108.45377500000001
2065.0,3816.7386,4605.169600000001,2844.6954,1617.8111250000002,108.64103750000001
2066.0,3816.8542,4607.6348,2837.72905,1622.0092,108.8283
2067.0,3816.9306,4610.1396,2830.7628,1626.2072625,109.015575
2068.0,3816.9922,4612.659,2823.79635,1630.4053000000001,109.2028375
2069.0,3816.924,4615.3082,2816.83,1634.60335,109.3901
2070.0,3816.8542,4617.959,2809.86375,1638.8013875000001,109.5773625
2071.0,3815.3104000000003,4616.395,2804.3224,1647.4477625000002,109.579975
2072.0,3813.5968000000003,4615.001,2798.78105,1656.0940875000001,109.5825875
2073.0,3811.9194,4613.571,2793.2398000000003,1664.7404250000002,109.5852
2074.0,3810.3150000000005,4612.067800000001,2787.69825,1673.3867750000002,109.5878125
2075.0,3808.6986,4610.5764,2782.15695,1682.0331375,109.5904125
2076.0,3806.1886000000004,4607.054,2776.22365,1693.9963125000002,109.59302500000001
2077.0,3803.6562000000004,4603.5538,2770.2903,1705.9595125,109.59563750000001
2078.0,3801.1136000000006,4600.064,2764.3571500000003,1717.922675,109.59825000000001
2079.0,3798.5520000000006,4596.5932,2758.42385,1729.885825,109.60085000000001
2080.0,3795.977,4593.1358,2752.4904500000002,1741.8490125,109.6034625
2081.0,3793.559,4590.158,2747.1838500000003,1752.7363375,109.4187625
2082.0,3791.1374,4587.1836,2741.87705,1763.6236125,109.23405000000001
2083.0,3788.7200000000003,4584.205,2736.5704,1774.5109625,109.04935
2084.0,3786.2854,4581.2436,2731.2638,1785.398275,108.86465000000001
2085.0,3783.7948,4578.338400000001,2725.9571,1796.285525,108.67995
2086.0,3782.3732,4578.471,2720.3534,1803.362675,108.4952375
2087.0,3780.9654,4578.590200000001,2714.7496,1810.43985,108.31053750000001
2088.0,3779.5762,4578.6908,2709.1460500000003,1817.5170500000002,108.1258375
2089.0,3778.2132,4578.764800000001,2703.54225,1824.594225,107.941125
2090.0,3776.8088,4578.8804,2697.93865,1831.6713750000001,107.75642500000001
2091.0,3778.4089999999997,4582.017,2692.4279,1832.7867250000002,107.4150875
2092.0,3779.9708,4585.192,2686.91715,1833.902025,107.07373750000001
2093.0,3781.4766,4588.4228,2681.4064000000003,1835.0174000000002,106.7324
2094.0,3782.9880000000003,4591.6482,2675.89555,1836.132675,106.39105
2095.0,3784.4772000000003,4594.896000000001,2670.3849,1837.2480500000001,106.0497125
2096.0,3789.1676,4606.5646,2664.8919,1826.7232000000001,105.708375
2097.0,3793.8562,4618.235000000001,2659.3989500000002,1816.1984,105.367025
2098.0,3798.5245000000004,4629.9258,2653.9059500000003,1805.6735250000002,105.0256875
2099.0,3803.1985,4641.6112,2648.41285,1795.14875,104.68434375000001
2100.0,3807.8784,4653.2904,2642.91985,1784.623925,104.343
