,forest,non-forest,grass,cropland,degraded
2053.0,3606.6244,4031.1256000000003,3448.8285,1801.2211875,105.2560875
2054.0,3605.2168,4022.8282,3453.9295,1805.4029,105.678075
2055.0,3603.455,4014.9628000000002,3458.9531,1809.58455,106.10005000000001
2056.0,3601.3788000000004,4008.0274,3464.1278,1812.9995000000001,106.522025
2057.0,3599.3856,4000.9526000000005,3469.3591,1816.414375,106.944
2058.0,3597.6366,3993.7102000000004,3474.5136,1819.8293,107.3659875
2059.0,3595.8424000000005,3986.4744000000005,3479.7068000000004,1823.2442250000001,107.7879625
2060.0,3594.2768000000005,3979.0018,3484.9081,1826.65905,108.20993750000001
2061.0,3592.767,3973.7430000000004,3490.1281000000004,1827.95115,108.4663
2062.0,3591.4654,3968.1652000000004,3495.4592000000002,1829.2434125,108.72265
2063.0,3590.4088,3962.3898,3500.7424,1830.5355000000002,108.979
2064.0,3589.1956,3956.782,3506.0151,1831.8276625,109.23536250000001
2065.0,3588.3636000000006,3950.8544,3511.2263000000003,1833.11975,109.4917125
2066.0,3586.909,3945.8464000000004,3515.8402,1834.7119750000002,109.7480625
2067.0,3585.2305000000006,3941.0918,3520.4248000000002,1836.3041500000002,110.00442500000001
2068.0,3583.3949000000002,3936.4838,3525.0198,1837.896375,110.26077500000001
2069.0,3581.5776000000005,3931.8844,3529.5881000000004,1839.488525,110.5171375
2070.0,3579.1163,3927.9602000000004,3534.1248,1841.080725,110.7734875
2071.0,3576.9581,3924.8566,3538.0363,1842.3288750000002,110.8758375
2072.0,3574.0226000000002,3922.558,3541.92,1843.5769,110.9781875
2073.0,3571.4840000000004,3919.8468000000003,3545.8193,1844.825025,111.08052500000001
2074.0,3569.9567,3916.0872000000004,3549.7558000000004,1846.0730375,111.18287500000001
2075.0,3568.045,3912.6958,3553.7084,1847.3211875000002,111.28522500000001
2076.0,3568.224,3910.4360000000006,3555.3775,1847.630525,111.38757500000001
2077.0,3567.9480000000003,3908.6288000000004,3557.0492000000004,1847.9398625000001,111.489925
2078.0,3567.9757,3906.5166,3558.7219,1848.2491625,111.5922625
2079.0,3568.1019000000006,3904.2634000000003,3560.4372000000003,1848.5585375,111.6946125
2080.0,3568.1133000000004,3902.0824000000002,3562.195,1848.8678,111.7969625
2081.0,3568.4304,3901.1776000000004,3562.9174000000003,1848.7515375,111.7787375
2082.0,3568.8846000000003,3900.1310000000003,3563.6442,1848.6352000000002,111.76050000000001
2083.0,3569.4239,3898.9922000000006,3564.3783000000003,1848.5188625,111.742275
2084.0,3569.7435000000005,3898.0394,3565.1462,1848.4024875,111.72405
2085.0,3570.0387,3897.1032000000005,3565.9217000000003,1848.2862625,111.705825
2086.0,3570.5889,3896.7668000000003,3565.8136,1848.1987250000002,111.6875875
2087.0,3571.3117,3896.1462,3565.8171,1848.1112500000002,111.6693625
2088.0,3572.3290000000006,3895.2358,3565.8160000000003,1848.02385,111.6511375
2089.0,3573.7389000000003,3894.0268000000005,3565.7206,1847.9363875000001,111.6329125
2090.0,3574.9184999999998,3892.8988,3565.7749000000003,1847.848825,111.614675
2091.0,3575.7895000000003,3892.4692000000005,3565.0171,1848.2684625000002,111.511375
2092.0,3576.6679000000004,3891.8308,3564.4608000000003,1848.6881125,111.40807500000001
2093.0,3577.8421,3891.021,3563.78,1849.1076375,111.304775
2094.0,3578.6904000000004,3890.5018,3563.1346000000003,1849.5273000000002,111.201475
2095.0,3579.8306000000002,3889.7626000000005,3562.4174000000003,1849.946875,111.09817500000001
2096.0,3579.8684000000003,3888.8836,3560.8943000000004,1852.4144000000001,110.99487500000001
2097.0,3580.0046,3888.0132000000003,3559.2643000000003,1854.88185,110.891575
2098.0,3579.7879000000003,3887.4762,3557.654,1857.3493500000002,110.78828750000001
2099.0,3579.6338000000005,3886.7830000000004,3556.1371000000004,1859.8168,110.6849875
2100.0,3579.6291,3886.0550000000003,3554.5056,1862.284325,110.5816875
